scenario_id,pathway,horizon,temperature_anomaly_c,precipitation_change_fraction,heatwave_days,co2_ppm,rainfall_cv,sugar_price_index,energy_price_index,input_cost_index,water_cost_usd_m3,institutional_capacity,adoption_fraction,discount_rate,pest_pressure,flood_index,model_structure_factor,climate_severity_index
345,SSP1-2.6,2055,1.608919037130549,-0.16147507300830896,23.887097779200968,448.5883364414352,0.21466878727085698,0.9954075161475767,1.0445187582750335,0.8,0.10089105701777543,0.5801001633527659,0.7151964585466646,0.0597565914980049,0.1583304153106966,0.11513407554479993,1.0199939160291482,0.3229987646415546
346,SSP1-2.6,2055,1.4450754099075966,0.005607633626579248,19.251561110608144,474.94502937771097,0.269542614548924,0.898877883595732,0.9461710946901506,0.8122742819933053,0.07157409948488916,0.6142017592481268,0.7533153238362237,0.059668142606463935,0.13568912716479634,0.137143731905413,1.027323080796044,0.17093717156739444
347,SSP1-2.6,2055,1.4500254795663894,-0.04626062865979015,16.355857684113047,484.9604689980013,0.2877031380135499,0.9067647414270357,1.325043898359365,1.2165418284868568,0.08028028488500652,0.5617105113475707,0.5997494571942142,0.08406095750499067,0.10504271727685906,0.14069609830474247,0.9694587337436797,0.20880625469704087
348,SSP1-2.6,2055,1.5699372792637414,-0.15527666554291755,14.527117132149062,490.6220629118497,0.3644452554479434,1.0800704285932088,1.1158110806785857,1.1679641219036263,0.12094840766061989,0.5933129892785453,0.6085399615438338,0.079865110946268,0.09220881001350399,0.16755583940678018,0.9632245905187168,0.3267983541433169
349,SSP1-2.6,2055,1.245862256871287,0.03586482056025838,15.801575496768095,503.1508032340962,0.2292958642645338,1.1202972104283189,1.014072419137062,1.040114142409338,0.10376222813797271,0.8330583460061443,0.7415484829585584,0.06099361344481099,0.06796045316521629,0.13818596277271603,0.9484883237674231,0.12363677967072878
350,SSP1-2.6,2055,1.5300542908519577,-0.0940462791196324,13.35290366780061,447.22116441745334,0.21857140772885653,1.1652199465031834,0.9171169186839584,1.0084054041263424,0.07765745053810086,0.5224900129418203,0.5495146893875549,0.07481463649817356,0.22711830562400825,0.11649999270509978,0.9578905450154939,0.2213112830024999
351,SSP1-2.6,2055,1.7257400402185543,-0.07925469957415462,20.07316535762129,480.5699928607793,0.3222356885970048,1.1224538772058466,0.8992003229841373,1.1512108569220723,0.06388229362646622,0.4562061217147388,0.5736281437337202,0.08581835544083619,0.13814422773402113,0.15278249100895167,0.9918548270205062,0.28553973621801154
352,SSP1-2.6,2055,1.4611830518020872,0.0675517268214052,13.50293890143248,470.2747586033267,0.25685586208007244,1.1171324271589107,0.9815999529898141,1.2189861712935508,0.07005014453240337,0.40385870278178726,0.585860395530442,0.09208516639210183,0.1715177822644362,0.16367541513872794,1.0153342708408786,0.14252676112109394
353,SSP1-2.6,2055,1.6762335903211951,-0.07291653897805278,16.956947075692845,450.95456625208794,0.2772959758195735,1.2811015878205734,0.897063286995598,0.9502576528752277,0.027790077502953058,0.4303496497037088,0.6301762980032992,0.07629062190040374,0.14497753321551157,0.1370535915368507,1.028246190500527,0.24950612371301376
354,SSP1-2.6,2055,1.8977111526121004,0.02896033371078191,11.68305312645839,459.76745003659516,0.304621392694445,0.8142684688529167,1.0092327055867607,0.9903667586597528,0.06331364502125715,0.7713539479747668,0.7533298867089001,0.06140012806755603,0.2031395073523766,0.1610976542984467,0.974869971933156,0.1891316449510485
355,SSP1-2.6,2055,0.89946073707848,0.1262654095808601,21.390865296661584,466.7894028714618,0.21638985264247876,1.0190383272821881,1.067745752351327,1.265955798096116,0.11075638492538284,0.3321494428145515,0.6584547190742742,0.09819976314137097,0.2610823367778381,0.17886915321529762,1.0749093389987316,0.11066068559448534
356,SSP1-2.6,2055,1.197940599340422,-0.023072928079164202,15.012010187513223,490.8848694573553,0.19118128107054844,1.1324272919994856,1.4141799744731425,1.0620847776828681,0.054909334637313026,0.6402708083764774,0.6846528141859298,0.07181602453333055,0.0767735185847973,0.10691344837469194,0.9849137080223268,0.13134834715539886
357,SSP1-2.6,2055,1.7169835777055518,0.09274931979945475,14.822475478862282,481.9606923047,0.20060696210003112,1.0656045341630418,0.879793508982586,1.2337596227785272,0.05865843187290237,0.7174328224241082,0.7893765101872058,0.07720195395148452,0.07818500950866566,0.15658709663473827,1.0105654391881442,0.1518396413748948
358,SSP1-2.6,2055,1.0841070339238972,0.01826073614900795,13.03502382477276,509.8793106299739,0.28016321004697603,1.1006113601294227,0.7964613104083299,1.089958604968013,0.09696496969721384,0.4971099630029223,0.6467589607196641,0.08047496519428533,0.09089238793321741,0.14718749159094557,1.014100963976314,0.11525143552914663
359,SSP1-2.6,2055,1.4091955561711147,0.0314486088369737,8.769564843143215,491.1328490502702,0.23318071364958662,0.8425291946913828,1.0343784825009308,1.1413015843122607,0.10734169421063292,0.25594363314267704,0.38610494629706615,0.09529790365198787,0.23683133267274575,0.13733755419584218,0.9666492444640225,0.11213542575881434
360,SSP1-2.6,2055,1.4307769069957854,0.02154590393594079,16.920607831088237,485.3019070360442,0.25210613827668393,0.7228483299031102,1.216640198907823,1.1235905384532436,0.07151458457234744,0.944390862925315,0.9163011434422639,0.05992187046275505,0.05190221720366947,0.13901010036480976,0.9971111750842244,0.15147893498038353
361,SSP1-2.6,2055,1.6531769901318818,-0.001959733780393127,13.136678633450785,476.2507703958441,0.26261648394951287,0.8634076470111183,0.8456837620926106,1.0162657434050928,0.04186114583807761,0.8921900450436555,0.8587717347643674,0.056752883931168376,0.21940413372917314,0.1319157693823295,0.9862950474842982,0.16962499503076384
362,SSP1-2.6,2055,1.6071892559408518,-0.07998210091325836,14.462547880800809,445.915462942135,0.26008001450635615,0.9697314183414497,1.0848641559337886,1.18574690315067,0.03716959769655898,0.28546876991570685,0.5247601885439205,0.09621485628925072,0.12369115918847141,0.13102800507722465,1.0248603359096995,0.23413606355425415
363,SSP1-2.6,2055,1.9516951167331946,-0.09604063919527997,6.611018500031776,489.6090804747097,0.18907332034522484,1.025082608588416,0.9533211997737813,1.0340332519493562,0.08848385607526259,0.44449302721584516,0.5239852455545653,0.08009444682109615,0.125628541478388,0.10617566212082868,0.97139472091437,0.22440142981947547
364,SSP1-2.6,2055,1.5364096843536466,0.037010917942616045,8.235060860889305,457.55141579639417,0.29398618139356125,0.8555949960139527,0.8857616386530133,1.2579987408134168,0.07705525423431021,0.22,0.432876176220744,0.10337877835149167,0.1297988532564311,0.16140062245905445,1.0016083046901834,0.1408255444418408
365,SSP1-2.6,2055,1.3170612042281162,0.0014644179743226772,17.98368883925293,495.4751878921616,0.29608464306891663,0.9620683998185893,1.0558609415548772,1.196081887888046,0.08111924250134958,0.5312833911708371,0.656783141605801,0.0844806244046606,0.10289203287954651,0.14436183406128214,1.0076142138447282,0.166833501390321
366,SSP1-2.6,2055,1.254628169772707,0.061282565726584144,21.449814840554787,482.2881560076259,0.3197184950345331,0.9462176141054724,1.1305629676072175,1.1452236463959165,0.09975175987950058,0.5348167705589336,0.6674648433249051,0.08156543473952572,0.09568154218443393,0.18254275612537865,1.0116784520420075,0.17529638509667322
367,SSP1-2.6,2055,0.9738645370572607,-0.03354277006754934,20.817745647162358,462.53291210871805,0.4546879571303928,1.1478665642438777,0.9661525732393057,0.940684371374335,0.04874981475137796,0.38418590406447267,0.5397677646105569,0.07808332479385593,0.04906737014737393,0.19914078499563748,0.9992741171974785,0.2276958198551595
368,SSP1-2.6,2055,1.4825636229341819,-0.05582382331481457,18.539929925215073,497.06416029503845,0.30389251692407554,1.2602293762545669,1.0322261474456762,1.0892982453375302,0.07867208814960183,0.6674289701689775,0.7260241543076218,0.07192345700972581,0.05592649163419976,0.14636238092342643,0.9961573868000612,0.2331515724546767
369,SSP1-2.6,2055,1.1308158794987708,-0.011758436554326809,18.427688364248972,488.16048066453556,0.24480488558143548,1.2130801388927714,0.9771954743047058,1.0786100893789807,0.07922751966254021,0.7744398229452047,0.8791427086512149,0.06599739828083871,0.19285116707998654,0.12568170995350242,1.0356025088056153,0.14659227831506008
370,SSP1-2.6,2055,1.5015606621200328,-0.037844174096565854,4.0,482.8307399999512,0.2612129464272255,1.1600233081379812,1.0023677166256475,0.8986913671765436,0.08620553247176374,0.5127097788931485,0.562020670069177,0.06939596928792569,0.08162399980804591,0.1314245312495289,0.9672946645707196,0.15416278649439835
371,SSP1-2.6,2055,1.442932923451456,-0.05738932368441211,21.21134294271175,431.7815638809932,0.19590286789460093,0.8501532300437115,0.9552358825498319,0.9349036797656649,0.06056160833009457,0.3997420041185298,0.5428188350271312,0.07699425178145546,0.0949991106857809,0.10856600376311032,0.9955790063657516,0.20641241664567134
372,SSP1-2.6,2055,1.6580097359101282,-0.0391894333603444,13.461361291696953,455.1771884559407,0.24974675346117667,1.0145896007571185,0.8608162562461651,0.9237162337529474,0.08808686932043154,0.698592244706672,0.6939488809008441,0.06144933881290203,0.06958102531180393,0.12741136371141182,0.9700084758456052,0.1978048663724279
373,SSP1-2.6,2055,1.737195625698102,-0.00840631401264522,16.000270390929852,453.98064303461103,0.16692783082546425,1.4539644705714205,1.207321567836882,1.0001479803055997,0.04756356752243801,0.6701688000755157,0.6415265711406352,0.0669860666280642,0.1398854625850099,0.09842474078891249,0.9537621500256487,0.16243208106184068
374,SSP1-2.6,2055,1.075256562837616,-0.10831393882064408,17.678437205813218,463.55254999571974,0.27465871172174966,1.190304088852142,1.3541487689373852,1.1107183384277635,0.07464421599500018,0.7266388600593314,0.7263014222599979,0.07011635214314377,0.16017657001111485,0.13613054910261238,0.9765281623696476,0.2279956653633577
375,SSP1-2.6,2055,1.5950295156677365,-0.12218769221584508,11.752676153984135,527.2788350331778,0.2978894711217797,1.3031071551801834,1.178767408428722,1.1253621324468193,0.048172773397894324,0.3723281588964099,0.5323765023161628,0.08862039918693129,0.03486815681977512,0.1442613148926229,0.9996040102763329,0.26960364740247905
376,SSP1-2.6,2055,1.2016778894209805,-0.06719090414036916,7.723472070330509,445.2631526008091,0.286343161493978,0.89396480775514,0.9257929776744002,1.2252720609533359,0.0906774366607926,0.7040544619394956,0.763942187941437,0.07741384941589714,0.08882859035751373,0.1402201065228923,1.0025454391492665,0.1706723527808915
377,SSP1-2.6,2055,1.3058790879981663,-0.04881671706841102,15.614841979782922,493.9817738360887,0.20540621677073362,1.2878468889148451,0.8688189350940356,0.9134765153793348,0.06703708158092221,0.6161545034180232,0.6693601023146399,0.06501985642644763,0.15344330594487177,0.11189217586975675,0.9854568378134612,0.16890100506782618
378,SSP1-2.6,2055,1.4130166289204291,0.027817154528002694,16.157387572671905,496.6578473285598,0.34693153129535154,1.232373408835371,1.3135314214364635,0.8532616918587745,0.0796777637728403,0.5017817442591178,0.7132340348939308,0.0674961577332858,0.1884065873458867,0.1753346132173744,1.0451746566825222,0.17757828457405406
379,SSP1-2.6,2055,1.8368371516515998,-0.0631832974698848,7.203633731138725,442.58700375876,0.2440909601003547,0.9506208004942371,0.9969496643334154,0.957873961476015,0.10002118857257829,0.5632675291108434,0.613741646768595,0.07005483685470477,0.10767763643789952,0.12543183603512414,0.9758078659686723,0.2073192856494419
380,SSP1-2.6,2055,2.2329320587393924,-0.03065855185327642,13.555050373573183,459.268681117662,0.28560933976345804,0.9857191150448114,1.2448689472118346,1.072121365861436,0.06288438139635509,0.7122043771574,0.7112074904101653,0.06875977776543807,0.10056676715046237,0.1399632689172103,0.9739369068448108,0.2530140566397817
381,SSP1-2.6,2055,1.5468409277663364,0.003911397048660344,10.57233417642583,487.66740467161554,0.2462897390046763,1.0311681063046818,1.1192503271834313,1.0475138057268814,0.10886361116014312,0.36657574054337616,0.5405522736728866,0.08471618712735557,0.09003523804233894,0.12815710717596687,1.00553783259621,0.1403559854417955
382,SSP1-2.6,2055,1.5561392077767122,0.05879518568986592,9.90973641622216,489.27402391419923,0.37853134525697807,0.754963261366463,1.4887407831518378,1.0136087872771469,0.07458103164432806,0.4481462218505023,0.6067424167980291,0.07881200822239819,0.16437027009957225,0.20188356368487528,1.0108014658249376,0.17626557107389035
383,SSP1-2.6,2055,1.4674580146572775,-0.05500883317728303,16.410254748605077,462.7236615409813,0.28205851837369694,1.057795150948364,0.8130354572168448,1.1741937781845206,0.0709785280353781,0.5745216338279228,0.7574475381549521,0.08114012174930882,0.03133637018073236,0.13872048143079393,1.0425975696927825,0.21592437967148348
384,SSP1-2.6,2055,1.8121272817892327,0.02728942427015369,14.78539689254064,467.74132542950184,0.25325886758957783,1.062001632194781,1.1704179364603486,0.8838644710708423,0.0934108271278822,0.4617955179506297,0.6125384732135175,0.07114331100628309,0.1976138262823682,0.14228531579142908,1.0090904194034802,0.1770065911766152
385,SSP1-2.6,2055,1.7537644824332477,0.0005687943834209799,9.98298323810246,492.06949542314976,0.32353244516340374,0.9559814173943424,0.72,1.2078680079103927,0.06760847893763389,0.500362992034366,0.7037819081234329,0.08666128159345668,0.04873894290522526,0.15352075299890178,1.0410081270105769,0.18386479569033742
386,SSP1-2.6,2055,1.3293473184991917,0.03357439633533657,17.412258946648898,469.89648178097605,0.3328946369062202,1.2529149400440727,1.141432107841945,1.027059060468359,0.07617526937327564,0.8417716392626728,0.8278233033342185,0.05985498283131645,0.15750906307202914,0.17330032108484536,0.9879327616938405,0.17055561782553885
387,SSP1-2.6,2055,1.28340006490408,-0.021771850431454583,21.044600887575193,441.04215782395516,0.23015058165566482,1.00665284164788,1.3781260746500035,0.8893275927460284,0.08011285592836895,0.6263474964754843,0.7155238916415411,0.06320988017024269,0.09848563042980493,0.1205527035794827,1.0047164552551222,0.1735275887298868
388,SSP1-2.6,2055,1.2908205700417614,-0.12789994678418184,16.075028778405404,479.02789513262957,0.2677710689889187,0.9387330710366338,1.1333927453207526,0.9835572282949971,0.06107288821468429,0.5493377545756235,0.6112004482294203,0.0721342707178725,0.14928148703640154,0.13371987414612155,0.9792103805124709,0.25459839388432437
389,SSP1-2.6,2055,1.6265526911602157,0.0738222561378018,14.639882861211017,472.3863984153253,0.3741225173711972,1.2442253316017968,1.0778751502413826,0.9041744224024967,0.11701761040194474,0.8825473652868665,0.9077182156414935,0.051199331403483414,0.046246418725200786,0.20785400914881993,1.0135422217391536,0.1991974192684115
390,SSP1-2.6,2055,1.3321628616658192,-0.036394585437985266,19.0831474697042,450.3013521149363,0.369084752664774,1.1049164438335966,0.9842843189121915,0.9791223497886541,0.08786310061511109,0.6419376511048348,0.7306151443658389,0.06726547474107039,0.12955192757537456,0.16917966343267088,1.0069206113380524,0.2271100087167297
391,SSP1-2.6,2055,0.9501622753714767,-0.14168286282709155,12.401432434405224,473.5893957466071,0.2326845075370758,1.48,1.1235913089455654,1.3433056180333587,0.05618931326965902,0.5575596137304613,0.6028003088753331,0.09109424489988854,0.10716450103832373,0.12143957763797653,0.9723420696644132,0.21069396750457448
392,SSP1-2.6,2055,1.0944002937326733,-0.05416901368127236,15.219263006833717,456.7541279727442,0.36367769495986324,1.0681672899516548,0.8442641282400412,0.8424223766534962,0.06349891502368435,0.5962279279258407,0.7210498950219589,0.062190193115819296,0.01,0.16728719323595215,1.0174836801613536,0.20433824220738978
393,SSP1-2.6,2055,1.6357182503947003,-0.043015242610799,16.68116378137741,471.4671993924977,0.3282040928200968,1.2740049934600033,1.1084484107909993,1.1039870514167252,0.10350748123062732,0.26590756845025926,0.46971757200467645,0.09279046280761838,0.07897165771000411,0.1548714324870339,1.0043692997705365,0.2366977027089578
394,SSP1-2.6,2055,1.3243473146317903,0.13310902680849912,18.602303592455414,460.0223168096202,0.31189179381256954,1.2631758236805464,0.9340616997446083,1.0370754450415722,0.06259777429196627,0.5041413150732021,0.596169432444379,0.07727584282550147,0.11417979993213542,0.2157166412386489,0.9869189114773498,0.1679201016033336
395,SSP1-2.6,2055,1.279152894315881,0.03434376001581806,13.7340188727939,485.56902672233076,0.3295502036681333,0.9984251996089367,1.0795925895044527,1.1648965741616413,0.11519619646673432,0.7221372782751523,0.8182863993186407,0.0732587208487923,0.10150798255637997,0.1725144512917557,1.0231871336812999,0.15093767907072364
396,SSP1-2.6,2055,1.503228508511453,-0.22692903496660433,12.853940753330205,447.92153915251356,0.3126482600609962,0.8617591777393886,0.7305206922774835,0.9111248338172446,0.05898920050136132,0.5079081138045084,0.6709112855014407,0.0703055468999339,0.14751358754440402,0.14942689102134868,1.0223529407106933,0.35682516839150213
397,SSP1-2.6,2055,0.9844540046616331,-0.15107935694385022,17.794150293708146,478.194202113191,0.32066064189064886,1.4162549219397653,0.9907745127443592,0.9983474251265216,0.05529742566917917,0.22,0.40880804309262686,0.08939755366065885,0.155815706797782,0.1522312246617271,0.9897930393363804,0.2705534038044404
398,SSP1-2.6,2055,1.1131622263320502,-0.08307400454264577,12.802902524590394,467.4037255494633,0.21057259602979095,1.1529504411816847,1.0468189013148952,1.122126431673161,0.0866591912049665,0.6819068157007403,0.7365483960589542,0.07296723630505625,0.16644980504025472,0.11370040861042682,0.9964908646786577,0.1711015856781461
399,SSP1-2.6,2055,1.3143277433959843,-0.10541740913401926,16.576597180518302,487.2403998337906,0.3518208978016707,1.0898882289844984,0.9487370318521933,1.1833204112871394,0.08217626318690918,0.6005385772077948,0.6051515967563263,0.08033070867045622,0.14412098395028453,0.16313731423058472,0.9591491788161036,0.2671821977898119
400,SSP1-2.6,2075,1.5246304466500569,-0.05889040646842755,16.53514844878945,469.2142933694374,0.3234020960330614,1.188199257165262,1.1812819673754706,1.1272474178814076,0.10150585544355128,0.5776497929758394,0.6788773777359436,0.0782135251602069,0.06294232217017011,0.15319073361157148,1.0029825272697104,0.2379405555799877
401,SSP1-2.6,2075,1.9077106788614338,-0.07162770909716082,12.891224565539957,496.33606544391256,0.32461653958209913,1.0426851469215108,1.09863999277885,1.074653089216403,0.09519271342855792,0.8129030232621886,0.8363591349099152,0.06361886133315842,0.056827592048113454,0.1536157888537347,1.0017599479177077,0.2683262833647016
402,SSP1-2.6,2075,1.940866323337748,0.0297597720713976,17.56819465572304,502.18823408804275,0.27355063184503947,1.0341723297954462,1.2148786329973096,1.3556904660559372,0.08115834596163926,0.3904097520368,0.45553967431147624,0.09987630672424892,0.03335769277361736,0.15062260718146261,0.9558481483457129,0.20552005603703022
403,SSP1-2.6,2075,1.532273280526165,0.03409616067064074,15.483032203528017,471.0634595131853,0.29825573878525924,1.1646547684453716,1.1126330653740393,1.1466947715352804,0.08444529212488514,0.7923145169033193,0.6951047496263049,0.0685274541605799,0.1268453554939314,0.1614375889101611,0.939289703810278,0.169717698541206
404,SSP1-2.6,2075,1.6593967298137917,-0.08770891367656214,16.33098736911925,495.84270755654256,0.36174458905887386,1.1376742587117943,0.9606656983787709,1.2003326851296716,0.05552686046671064,0.4989174480483912,0.5945426067182118,0.0860855029507166,0.17876691110340154,0.16661060617060586,0.9878641097313319,0.2850488048614169
405,SSP1-2.6,2075,1.5297285632825364,-0.053868216136325905,21.177395492672986,506.7022794850999,0.28903508524447097,1.074634134625264,1.2473854171354684,0.944703503631535,0.06647902636255817,0.930672887416994,0.9616790602241173,0.050733082747771406,0.11252352718910459,0.14116227983556484,1.0239669166013665,0.24101938314554405
406,SSP1-2.6,2075,1.2001885801023624,-0.1197090726643917,22.306457000302217,521.7149508180581,0.2716832477019575,1.3034230082647478,1.1620574501577297,1.1248794011743433,0.08893208171476971,0.4693847780782231,0.5727277172076272,0.08349926731316885,0.05571739369848658,0.13508913669568512,0.9870135243470864,0.2651516937748358
407,SSP1-2.6,2075,1.3109979632570656,0.019687408120539096,15.980421060086247,489.03799226137045,0.28280270064548524,0.939455953788456,0.9026425485287575,0.8264826203572592,0.0713849033115191,0.43008637162052266,0.5060444052488757,0.06939666866898012,0.1482827155465624,0.14882464928618938,0.96739660288667,0.147284291331015
408,SSP1-2.6,2075,1.3088582524542414,0.009180816117754835,16.237474849346977,495.2031005435022,0.2838905943379326,1.0664141020576345,1.158091430759446,1.1029973170858118,0.05153443413497585,0.5202832451132912,0.6016718642790773,0.0797760778951099,0.14727063353017128,0.14395211607715383,0.984231635550092,0.1491112905258505
409,SSP1-2.6,2075,1.5071778706367247,-0.140360466294496,16.395057783846447,480.6658172759167,0.2664463990772339,1.2415454233698076,0.8782718936706844,1.2185148496943499,0.09335015719329591,0.7072263299381368,0.7405617635695461,0.07664909848663508,0.07464620715171891,0.13325623967703185,0.990008949067519,0.28459482990441615
410,SSP1-2.6,2075,1.6833614068295952,-0.089791361806147,20.710213579071763,492.7307844439258,0.24210360607409545,1.0069020339045045,1.0341904034550298,1.0301064203763117,0.050713535764641784,0.6405225088344194,0.668193918479041,0.06983922027084966,0.17575248542841976,0.12473626212593342,0.9767498643042575,0.26710998363511307
411,SSP1-2.6,2075,1.2556824602865992,-0.09903851611038435,17.530312389039032,492.3537436774632,0.23894892638716025,0.9928166709871223,0.8560556921642479,1.1312891803594516,0.10324926505373852,0.4805157344014479,0.5671639427062831,0.08328786145312883,0.01,0.1236321242355061,0.980566501262892,0.2240553515561446
412,SSP1-2.6,2075,1.764355419094791,0.011900624094779315,18.308212717281602,460.9457321352197,0.3014153116175304,1.2449963305226115,0.7305783694327044,1.0561162211863524,0.09776217239052418,0.6720473435104997,0.7362866716057853,0.0696635062729709,0.08641527192091847,0.15144567111352528,0.9996536528455169,0.20191018160768115
413,SSP1-2.6,2075,2.1975609385534134,0.025489453698601394,18.436098995607107,486.04195016110305,0.21590904837110914,1.002303571683317,0.9362643973371167,1.0282859021708117,0.09718475135320134,0.8469295290564691,0.8604058973659819,0.059420841356374085,0.07364043218326324,0.1283128937791889,1.0022060559164496,0.21272486929820084
414,SSP1-2.6,2075,1.5776263416218685,-0.0948207347147701,22.79715508043627,478.61127914478675,0.30780702667728477,0.9253485604857608,0.72,1.060216114127518,0.10957130359051495,0.96,0.9482379259503142,0.05548663691455865,0.09521454972737863,0.14773245933704968,1.0075786181937907,0.2912213518320723
415,SSP1-2.6,2075,1.5928726547278582,-0.00019303321240682694,14.30052166265474,495.6010993566071,0.2808524487180323,1.1113700970394513,1.3148728287415257,1.133637913731105,0.059711361693217266,0.7551021777291931,0.8307128530513503,0.06968500954521523,0.1902997178098789,0.1382983570513113,1.0182831099868814,0.1732523244266533
416,SSP1-2.6,2075,1.8349710993668664,0.08074139572689752,20.641690481600516,522.9739575470389,0.3323686459336855,1.2837638575685322,1.0114903859834263,1.2370299904805704,0.06686316959933804,0.599504401013358,0.7323118139859945,0.08303216405213204,0.13255781302243225,0.19669972394023869,1.021918512273029,0.22704891466323585
417,SSP1-2.6,2075,2.076517278757831,0.005547814674496915,26.885752184062092,511.37256894473427,0.35449408811736477,0.8467159184099632,0.9637297006874017,1.1488850710699154,0.07039826248022243,0.41356162129847357,0.518439625354745,0.0875830381465333,0.1900148662931137,0.16684683817832613,0.9789977912279662,0.28300357226875883
418,SSP1-2.6,2075,1.7878085693667418,-0.08647177177035045,26.01652701170807,476.424449879315,0.30179515514905064,1.0530895345928453,0.826377660000917,1.0248705160139124,0.11299451039465049,0.29452686731657063,0.48899605879454516,0.08685706903492059,0.19807978574268326,0.14562830430216772,1.0042796418821907,0.3131795665567417
419,SSP1-2.6,2075,1.6906850020170443,-0.020713547406986513,16.249593973659508,510.23503792001134,0.36612879146021865,0.9948962440808384,1.0010779867193622,0.8429951536497533,0.09129295250889066,0.7235695501762217,0.7653190923828153,0.055611646149252555,0.1780993117885996,0.16814507701107653,0.9967068827836469,0.23371508142240136
420,SSP1-2.6,2075,1.554161150230884,0.07556045302394879,12.687607164257347,496.6023793530101,0.24489307652004177,1.1146192071597494,1.0883231729354226,1.1144249669663941,0.09408092570253065,0.6904909192285477,0.7596922680215742,0.0718810291829169,0.13727870464663813,0.16349280329398902,1.004986871991752,0.14366749035290538
421,SSP1-2.6,2075,1.7095703891546141,-0.0768702686571362,14.428653748183503,483.190000498363,0.17633503991658056,1.223266582880311,1.036936486937902,0.8373814395875334,0.03393290354081611,0.69577558835579,0.7651079454395517,0.05669906732923152,0.16973114573805537,0.10171726397080319,1.0058813586301016,0.21338685734234983
422,SSP1-2.6,2075,1.4141542382867744,0.03177455111952582,16.06490753312892,484.10284555492245,0.2054860821535712,0.7869671382636921,0.72,1.1157372561623442,0.07460052603607255,0.22,0.43453223268768043,0.09547623687028006,0.07703505114424833,0.1278074043135128,1.0024212778648613,0.1316945686945446
423,SSP1-2.6,2075,1.5370790716174019,0.15178985343820706,13.097905907711592,478.0288461332875,0.27743696359643766,1.177747755136031,0.9190264278945195,1.0256115510304349,0.09382143170496587,0.32160553008948234,0.5016432894719928,0.08554303778178006,0.10591367912850497,0.21299786397785672,1.0014489324236528,0.1542489086535943
424,SSP1-2.6,2075,2.0929555055135993,-0.13009296986949975,11.445733446951838,515.1771941594623,0.22703375593796185,1.032427849405735,0.9298514778117877,1.0208855514050015,0.07776072139194998,0.5867454437340243,0.7970316387638685,0.072031565196645,0.022472693817027545,0.11946181457828664,1.057949234539414,0.29564516897938115
425,SSP1-2.6,2075,1.1883390520993247,0.0240615366568684,14.530958735890092,475.5291429612855,0.27811580346465364,1.0702587780844002,1.0816896465261323,0.8,0.06806283474584421,0.5224601168556823,0.6173556674888456,0.05964119323334102,0.10432380045762962,0.14937129954106299,0.9912042777587,0.12946487919525324
426,SSP1-2.6,2075,1.5623321197857383,0.0978714034601827,18.384945908724195,486.9567757143275,0.2570670252851588,1.0288405178483644,1.0841614596604798,1.5009373435211883,0.07984130617245881,0.8158047039370224,0.8911446700417793,0.08642754483890516,0.14015346909152276,0.17890916057989692,1.0276860313971692,0.17022237176063956
427,SSP1-2.6,2075,1.7178388096852666,-0.013991495931026256,20.586256342216988,484.5389808463354,0.2954521795332407,0.9087725614135036,1.0035816644056246,0.9800531770085371,0.06858837779314282,0.33345153949144435,0.5158851105858686,0.08249759409511823,0.229662614410588,0.14340826283663424,1.0044859585591914,0.22443579607060052
428,SSP1-2.6,2075,1.73571334439186,-0.1012244818209779,20.96173928013366,518.7944179777897,0.3222077642078833,1.2281804517831896,0.8519539483797116,1.1554193410487734,0.08704204012649289,0.775992965831996,0.7383206613584714,0.06981331622641107,0.13604497464592447,0.15277271747275914,0.9659532182546051,0.3079137463257053
429,SSP1-2.6,2075,1.4166971536932695,-0.02221667890303388,34.17477779285983,528.9719122364362,0.35932986265036637,1.2996188672333675,1.3457878799742238,1.0934729612057141,0.079091988977091,0.25655534831000526,0.48050664234110363,0.09244962280326896,0.17010564977904424,0.16576545192762823,1.0127876936043292,0.27772882953816014
430,SSP1-2.6,2075,2.042176248368517,-0.03768598310986173,15.344827262315384,481.06717602402364,0.2844937742798298,0.9507628526806202,1.3692549464003871,1.1373851728937576,0.09724296489285872,0.7754332876733607,0.8404508228493703,0.06887022954138045,0.1531355520741437,0.13957282099794044,1.0162766737318198,0.24863411699224724
431,SSP1-2.6,2075,1.345101679999542,-0.10457685179180258,19.256791528610414,494.58837235345607,0.20780295994026343,1.1274888258378417,1.1006249565974109,0.9827358181734844,0.06474437865207118,0.5283587904085032,0.712793336246072,0.07289668145814707,0.1725421383387484,0.1127310359790922,1.0360864124862514,0.23303373403925592
432,SSP1-2.6,2075,1.5411317690600201,-0.06538283909710597,26.685242994223394,487.7053726358735,0.20422460927744995,1.0042547927490728,1.0778008457721044,0.9364854678127507,0.09041425348978949,0.5950532273514252,0.7546384190504096,0.06707155613003839,0.14892518020772996,0.11147861324710748,1.0343647283670707,0.2453256051228967
433,SSP1-2.6,2075,1.281827715971981,-0.0818959296111808,14.103340766570987,471.89611435024585,0.32397820718564946,1.0770680837436717,0.9760745966998576,0.9733729531515335,0.0550521581060218,0.670341503143807,0.8287087333942351,0.06529339155096914,0.09098524817657144,0.1533923725149773,1.0455939237077099,0.22647377742396244
